"id","name","default_code","brand","model","description","categ_id","sale_ok","purchase_ok","type","procure_method","supply_method","cost_method","uom_id","uom_po_id","valuation","standard_price","list_price","taxes_id","supplier_taxes_id"
"Product_00064","Oxygen Transmitter",,"AII","GPR-2500 ATEX","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges; auto-ranging or manually lock on single range
Area Classification: Meets the recognized intrinsic safety standards for use in Class 1, Division 1, Group C, D hazardous
Connections: 1/8"" compression tube fittings
Power: 24 VDC
Signal Output : 4-20mA
Sensor Model: GPR-11-32-4 for inert gases; 
                           XLT-11-24-4 for gases containing > 0.5% CO2 
","Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00065","Oxygen Transmitter",,"AII","GPR-2500 DK",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00066","Oxygen Transmitter",,"AII","GPR-2500 GB",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00067","Oxygen Transmitter",,"AII","GPR-2500 KAI",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00068","Oxygen Purity Transmitter",,"AII","GPR-2500 MO",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00069","Oxygen Purity Transmitter",,"AII","GPR-2500 MO N",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00070","Oxygen Transmitter",,"AII","GPR-2500 N",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00071","Oxygen Transmitter",,"AII","GPR-2500 N ATEX",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00072","Ambient Oxygen Monitor",,"AII","GPR-2500 S",,"Indicator & Controller","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00073","Ambient Oxygen Monitor",,"AII","GPR-2500 S ATEX",,"Indicator & Controller","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00074","Oxygen Transmitter",,"AII","GPR-2500 SB",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00075","Ambient Oxygen Monitor",,"AII","GPR-2500 SN",,"Indicator & Controller","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00076","Ambient Oxygen Monitor",,"AII","GPR-2500 SN ATEX",,"Indicator & Controller","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00077","Oxygen Analyzer",,"AII","GPR-2600","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges; auto-ranging or manually lock on single range
Area Classification: General purpose
Connections: 1/4"" compression tube fittings
Power: Universal; specify 110 or 220 VAC with optional heater 
Signal Output : 4-20mA isolated and 0-1V
Sensor Model: GPR-11-32-4
                           XLT-11-24-4","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00078","Oxygen Analyzer",,"AII","GPR-2600 W",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00079","Oxygen Analyzer",,"AII","GPR-28","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges
Area Classification: Enclosure Class 1, Division 1, Groups B, C, D NEMA4/7 (Meets UL standard for Class 1, Division 1, Group C, D)
Connections: 1/4"" compression tube fittings
Power: Universal; specify 110 or 220 VAC with optional heater 
Signal Output : 4-20mA isolated and 0-1V
Sensor Model: GPR-11-32-4
                           XLT-11-24-4","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00080","Oxygen Analyzer",,"AII","GPR-28 ATEX","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges 
Area Classification: Enclosure Class 1, Division 1, Groups B, C, D NEMA4/7 (ATEX explosion proof Ex d IIB+H2 T6, CE)
Connections: 1/8"" compression tube fittings
Power: Specify 100/120 or 220/240 VAC 
Signal Output : 4-20mA isolated and 0-1V
Sensor Model: GPR-11-32 
                           XLT-11-24-4","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00081","Oxygen Analyzer",,"AII","GPR-2800 AIS ATEX","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges; auto-ranging or manually lock on single range 
Area Classification: Meets the recognized intrinsic safety standards for use in Class 1, Division 1, Group C, D hazardous
Connections: 1/8"" compression tube fittings
Power: 12-24 VDC (suitable for solar power systems) or 100/230 VAC  
Signal Output : 4-20mA
Sensor Model: GPR-11-32 
                           XLT-11-24-4","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00082","Ambient Oxygen Analyzer",,"AII","GPR-2800 AIS S ATEX",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00083","Ambient Oxygen Analyzer",,"AII","GPR-2800 AIS S UL",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00084","Oxygen Analyzer",,"AII","GPR-2800 AIS UL",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00085","Oxygen Analyzer",,"AII","GPR-2800 AIS-LD ATEX",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00086","Oxygen Analyzer",,"AII","GPR-2800 AIS-LD UL",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00087","Oxygen Transmitter",,"AII","GPR-2800 IS ATEX","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges; auto-ranging or  manually lock on single range
Area Classification: Meets the recognized intrinsic safety standards for use in Class 1, Division 1, Group C, D hazardous 
Connections: 1/8"" compression tube fittings
Power: 12-24 VDC (suitable for solar powered systems) 
Signal Output : 4-20mA isolated and 0-1V
Sensor Model: GPR-11-32 
                           XLT-11-24","Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00088","Ambient Oxygen Transmitter",,"AII","GPR-2800 IS S ATEX",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00089","Ambient Oxygen Transmitter",,"AII","GPR-2800 IS S UL",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00090","Oxygen Transmitter",,"AII","GPR-2800 IS UL",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00091","Oxygen Transmitter",,"AII","GPR-2800 IS-LD ATEX",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00092","Oxygen Transmitter",,"AII","GPR-2800 IS-LD UL",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00093","Oxygen Analyzer",,"AII","GPR-2900","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges; auto-ranging or manually lock on single range 
Area Classification: General purpose
Connections: 1/8"" compression tube fittings
Power: Universal; specify 100/120/220/240 VAC or 9-28 VDC 
Signal Output : 4-20mA
Sensor Model: GPR-11-60-4
                           XLT-11-24-4","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00094","Oxygen Analyzer",,"AII","GPR-2900 W","Analysis Ranges: 0-1%, 0-5%, 0-10%, 0-25% FS ranges; auto-ranging or manually lock on single range
Area Classification: General purpose
Connections: 1/8"" compression tube fittings
Power: Universal; specify 100/120/220/240 VAC or 9-28 VDC
Signal Output : 4-20mA
Sensor Model: GPR-11-60-4
                           XLT-11-24-4
Note: Wall Mount","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00095","PPM Oxygen Analyzer",,"AII","GPR-3000 T",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00096","Oxygen Purity Analyzer",,"AII","GPR-3100","Analysis Ranges: 0-100% full scale range; 50-100%, 80-100%, 90-100 suppressed ranges
Area Classification: General purpose
Connections: Compression tube fittings 1/8” inlet; 1/4” vent 
Power: Specify 100/120 or 220/240 VAC 
Signal Output : 4-20mA isolated and 0-1V 
Sensor Model: GPR-11-120-OP","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00097","Oxygen Purity Analyzer",,"AII","GPR-3100 W",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00098","Ambient Oxygen Monitor",,"AII","GPR-35",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00099","Ambient Oxygen Monitor",,"AII","GPR-35 CSA",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00100","Oxygen Monitor",,"AII","GPR-35 PRX",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00101","Portable Oxygen Purity Analyzer",,"AII","GPR-3500 MO","Analysis Ranges: 0-100% FS range 
Area Classification: General purpose
Connections: 1/8"" compression tube fittings
Power: 12-24 VDC two wire loop
Signal Output : 4-20mA
Sensor Model: GPR-11-120-RTS","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00102","Portable PPM H2S Analyzer",,"AII","GPR-7100","Analysis Ranges: 0-20, 0-50, 0-100 PPM FS ranges; Auto-ranging or manually lock on single range
Area Classification: Meets intrinsic safety standards for use in Class 1, Division 1, Group C, D hazardous areas 
Connections: 1/8"" compression tube fittings
Power: Rechargeable battery
Signal Output : 0-1V
Sensor Model: OSV-72-B1","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00103","PPM H2S Analyzer",,"AII","GPR-7500 AIS ATEX","Analysis Ranges: 0-20, 0-50, 0-100 PPM FS ranges; auto-ranging or manually lock on single range
Area Classification: Meets intrinsic safety standards for use in CSA/UL Class 1, Division 1, Group C, D hazardous areas
Connections: 1/4"" compression tube fittings
Power: 12-24 VDC or 100/230 VAC
Signal Output : 4-20mA
Sensor Model: GPR-72-B1 (standard ranges) 
                           GPR-72-BE (optional ranges) ","Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00104","PPM H2S Analyzer",,"AII","GPR-7500 AIS UL",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00105","PPM H2S Analyzer",,"AII","GPR-7500 AIS-LD ATEX",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00106","PPM H2S Analyzer",,"AII","GPR-7500 AIS-LD UL",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00107","PPM H2S Transmitter",,"AII","GPR-7500 IS ATEX","Analysis Ranges: 0-20, 0-50, 0-100 PPM FS ranges; auto-ranging or manually lock on single range
Area Classification: Meets intrinsic safety standards for use in CSA/UL Class 1, Division 1, Group C, D hazardous areas
Connections: 1/4"" compression tube fittings
Power: 12-24 VDC or 100/230 VAC
Signal Output : 4-20mA
Sensor Model: GPR-72-B1 (standard ranges) 
                           GPR-72-BE (optional ranges) ","Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00108","PPM H2S Transmitter",,"AII","GPR-7500 IS UL",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00109","Oxygen Transmitter",,"AII","GPR-KF40",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00110","PPM Oxygen Transmitter",,"AII","GPR-KF40-12",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00111","PPM Oxygen Transmitter OEM Package",,"AII","OEM-15 D",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00112","Glove Box PPM Oxygen Transmitter OEM Package",,"AII","OEM-15 D GB",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00113","Nitrogen Generator PPM Oxygen Transmitter OEM Package",,"AII","OEM-15 D NG",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00114","PPM Oxygen Transmitter OEM Package",,"AII","OEM-15 EIS-G",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00115","PPM Oxygen Transmitter OEM Package",,"AII","OEM-15 EIS-P",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00116","PPM Oxygen Transmitter OEM Package",,"AII","OEM-15-1 D",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00117","PPM Oxygen Analyzer",,"AII","OEM-1500 A MB",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00118","Glove Box PPM Oxygen Transmitter OEM Package",,"AII","OEM-1500 SR",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00119","Glove Box Oxygen Transmitter OEM Package",,"AII","OEM-25 GB",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00120","Nitrogen Generator Oxygen Transmitter OEM Package",,"AII","OEM-25 NG",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00121","Nitrogen Generator Oxygen Purity Transmitter OEM Package",,"AII","OEM-31 NG",,"Transmitter","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00122","PPM H2S Analyzer",,"AII","OEM-7500 A MB",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00123","PPM H2S Analyzer",,"AII","OEM-7500 MOD",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00124","Oxygen Analyzer",,"AII","Palm O2 I",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00125","Oxygen Analyzer",,"AII","Palm O2 I R",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00126","Oxygen Analyzer Welding",,"AII","Palm O2 W",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00127","Oxygen Analyzer",,"AII","Palm O2 W R",,"Analyzer For Gas","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00128","Carbon Monoxide Sensor Assy",,"AII","A-2672",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00129","Carbon Monoxide Sensor Assy",,"AII","A-2672-10",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00130","Oxygen Sensor",,"AII","AII-11-60 IND",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00131","Oxygen Sensor",,"AII","AII-11-60 IND HC",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00132","Oxygen Purity Sensor",,"AII","GPR-11-120-4",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00133","Oxygen Purity Sensor",,"AII","GPR-11-120-4-AP",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00134","Oxygen Purity Sensor",,"AII","GPR-11-120-OP",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00135","Oxygen Purity Sensor",,"AII","GPR-11-120-RT",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00136","Oxygen Purity Sensor",,"AII","GPR-11-120-RTS",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00137","Oxygen Sensor",,"AII","GPR-11-21-RT",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00138","Oxygen Sensor",,"AII","GPR-11-23-M",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00139","Oxygen Sensor",,"AII","GPR-11-32",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00140","Oxygen Sensor",,"AII","GPR-11-32-4",,"Sensor element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00141","Oxygen Sensor",,"AII","GPR-11-32-4R",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00142","Oxygen Sensor",,"AII","GPR-11-32-H",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00143","Oxygen Sensor",,"AII","GPR-11-32-M",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00144","Oxygen Sensor",,"AII","GPR-11-32-RT",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00145","Oxygen Sensor",,"AII","GPR-11-32-RTS",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00146","Oxygen Sensor",,"AII","GPR-11-32-RTS-4",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00147","Oxygen Sensor",,"AII","GPR-11-60",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00148","Oxygen Sensor",,"AII","GPR-11-60-4",,"Sensor element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00149","Oxygen Sensor",,"AII","GPR-11-60-4KAI",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00150","Oxygen Sensor",,"AII","GPR-11-60-4KAI-A",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00151","Oxygen Sensor",,"AII","GPR-11-60-4R",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00152","Oxygen Sensor",,"AII","GPR-11-60-MD",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00153","Oxygen Sensor",,"AII","GPR-11-60-RT",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00154","Oxygen Sensor",,"AII","GPR-11-60-RTS",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00155","Oxygen Sensor",,"AII","GPR-11-63-T",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00156","Oxygen Sensor  (GPR-20FP)",,"AII","GPR-11-75-F",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00157","ppm Oxygen Sensor",,"AII","GPR-12-100-4",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00158","ppm Oxygen Sensor",,"AII","GPR-12-100-M",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00159","ppm Oxygen Sensor",,"AII","GPR-12-2000 MS",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00160","ppm Oxygen Sensor",,"AII","GPR-12-2000 MSH",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00161","ppm Oxygen Sensor",,"AII","GPR-12-333",,"Sensor element","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00162","ppm Oxygen Sensor",,"AII","GPR-12-333 DC",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00163","PPM Oxygen Sensor",,"AII","GPR-12-333-M",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00164","PPM Oxygen Sensor",,"AII","GPR-12-333-MH",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
"Product_00165","ppm Oxygen Sensor",,"AII","GPR-12-54",,"Unknown","TRUE","TRUE","Stockable Product","Make to Stock","Buy","Standard Price","Ea","Ea","Periodical (manual)",0,0,"Output VAT","Input VAT"
